line_id,jv_id,account_number,auxiliary_id,debit,credit
2403,2917,Snot7S3dYiLTbWUutNWvWwp9cngKjN3FregXef334ydTOg8dHn,8ZsDNxuG0rDl8Q4b8tPjAuYywOstzCReG9Ftwq7ta5D7pghouN,379.62,80.01
2404,2294,U4ZNGzJ6kOkyxcBJIG0zLcOr6o8njEukDfykmhnPXPcOO6ZHxZ,UmFPUTHlMagVdUp1FyjRlFRH60efdtuUyzVSmUh1jVzEtMsfCy,404.59,65.39
2405,2389,cv2VheIJ0VNQyNJS7hM9MhZza6NCAQCrZuGFedM5gxRAGCLZOo,AjfMZjFU1r7XddwMgRP54t1O9Uv0kQo1dDZ19IoM6NPcqzTr63,423.77,420.78
2406,2641,NISztjSfaOOJLauz4WYnExcF3HwnCANjRZjuXeiUSOHRKpGw2t,NrzF1sxCBFvAqGHmPiywJg6tCrGaUFcFiECpk5qQkZR5npAWqw,653.91,565.99
2407,2341,GuOcUbxDp7xEJsiqcSLftWUZ28ulKx4Pm4z37djMt1s8sw6EvQ,79t2rav3EewyMmhm4bL836jsbHKM5wNcylEcip4vlOj9B4ugjD,455.38,276.91
2408,2673,oT2AfglSKdJTSVocKiCRwT9jkAJpiiGm8d6kQCFBz5QumV24aH,ARAf2fNuNaWjEYIktL3EojoTkx56lwjkmfTFfbDfptbEsYApNp,951.30,179.81
2409,2600,NfcSzr2Ry8qJQMJLusxFAAdGxFKB1VxsvUE5OgqjVRgYtzcpc1,MSu5yumFaW8WzcQLi9tfxcgxkYDnUhvSmJxIJ0nM3oE9z82WB2,961.20,893.69
2410,2371,uaW5TsGgs4qZttHD7WQyunw8Zk7ONviOHsy1E17ouWIJ9vH9RU,Gy5iKR9ISec3TYyOg5BgwjXH1YR5XHS9bHKhCyCgjVCXJ5DnUx,784.10,498.18
2411,2747,o4g20bFEyL4rDtdBLTfuedZ3PLVf3hjfgk70ugZQNnRP7TZ55c,5FjpDy9UG87Z29m5Z4ZX7mM53W9m3kmDtTz4gLmBErQBQare9N,766.84,897.70
2412,2511,YP73p6bxgRqkTALbGxX76wPbkegM9qo1BGMcI0IHTco7w5t1Ig,DU7oVuuU3S322oEP7yAxGNvv0V0aMmD0pdV4fk7BjZX6Y25Ga6,291.33,308.55
2413,2523,ohus9ZZ8LWlnbIOLMGQh7LazqZtndh30fJuanvH2YbIJ6SxZEv,qyXQml35ZXzmq5JLxf3De3YWmMbL1uwVta1biRxG0NhftX763C,993.89,61.10
2414,2088,lHhXBtoCsmq4KaNQZ5H3NV5lgpI7xPmqFSc57YgXW3rsKFSgPF,NIKQTBoVywbYvn81AO189DqJBuZtd9h9eMkeD5CPxxi77rFD3S,746.30,547.00
2415,2533,Z9mnLCGFnufD2Pe2TkBeqPeXIbrz5ze3qHFqKqgBCQDp87Fw3Q,3tMSAHlC83l4y9hEoSwkTCmq1EHnJqtd72PJTqv7DUSA6R0xXP,598.22,231.00
2416,2468,sVjkQwNkQ1Jj3zpPraMYgUQY1BnPANxJZATfkgneb0lbtlUoMT,gYig2svQLmf1x1g6sG5zXXOlVW3Smt3tixuZtafePXPG72ZD1Z,264.35,83.56
2417,2185,05sVJt17rodjNs8sMQlSJ2JowpnzzyMWKVDMaHw2XrOD0CxXG8,m0Ut9a7IawQkMhzJNiZqq1eHFoYDYw2gmlzohHmR2qKSVuHVJK,382.75,901.42
2418,2943,AHEh5fQZujwR3XTGT9N9KcdpcFPN8htMeBTMUMez0f8k0Fyvbn,b3TndOb34GK6RffFsGPi8l6F6sjwjulMNPukbp0CJJ1kG2a59Q,156.66,80.14
2419,2019,Zmf36tdEQeYc8dyv5qqTMPS50qgCVBKSayMbFpaSXiI4NJFghR,nhxBdSf7XdMyaHDdxuoMPGXB6q1umoahJOyCpxFrlqHkeyhgM8,557.29,786.81
2420,2837,Ohh8t9v3eQzLAPT5ZoRGko2o2Rl2Rq9YsBjeoaKCLMlnm4iyvt,KfQLphkqDR514CkuWIfllCA52Jc1a3daOJxXgxFc9BUmr4nFLj,388.61,33.24
2421,2713,uMHWey4TcpE0LfhwdobwmoVKuRKkAMPqRpT4C6h9MXmdsngGyX,cHUYJzLYZJupkZPnyh4Y1VEPHG4l4fnAaJBzMCvGw0pJO5pm7u,357.60,458.59
2422,2222,UKlkTbE0uGUyL996dhRHoETBxbHsK5U34s6vzTNIMOWlk9r5VC,yIXBuDHTHOnY33CuqV7FHPNzqEe6h5LeLYOZSt7ZhcGn9tbDhY,373.17,374.71
2423,2108,mQx0WYajKkTd4D0bKqY1zgA0T35rO2AKwvHbisrFaSkIm7bhG7,ArEt3v1Ccpr1yYpjX9FYt4pYPcg7yQnozGxXW9KvXDkY5OMtmD,301.12,598.60
2424,2875,9pjSbCEyO6EPTgPJM74rKWJmwNRTtTSJhGATjqRLTamI6WcDLn,wC06J44zqC43HBS8YvJPhf2bAxIKb46lZ9Je31U8fFTJLXx7YI,113.04,759.43
2425,2707,sBdAA30GPa3v0B9itd9fFF6pQcyEobZjuwvzCPOwhntRx55tED,jsg4FqPkqvpHBMs44YpvnbGgpZ1L09bwEUpsBZbr8fcWdmEBFq,666.00,888.73
2426,2982,YycxGB5rC7kjznwZSFnC4yR4evMJdPtjYuKQue6at3BxLVXorU,sxNWpKSaTG0sbSLUq7AKDbrCF5PwMSITsxlO4OVC0umhTdkb4R,50.63,70.36
2427,2319,IiJhozesQZas4IfchqGsUSGqgHQM6gDbyVfjwm5aNkurPk43id,NfhTsNeqV49B9AEhr1YcMN9BQTFGjRmcDoBkvMWvaP4v4f8vdJ,720.88,15.63
2428,2269,0aVwuQ2xDGtXMP3RSVNHcaTXSNreELRHbKTZAgBqhs66EC5fay,CCWZTER6uKC1KKl8f0OI8kJHFftEwhlLUBEx7O4JlqCB1SXbl1,514.91,324.15
2429,2962,cOCjaooziDu7iBjUr3tqD6PShwToeXwDNG3BvbNW732xfPrZMG,XlQkh6K4vfKZQKaTaKr6L9ZBspzO1YNuW1nNdGAfWuqD55ooQ9,927.72,951.70
2430,2898,fWMdoUFnz34hubOo5wH0L9O3IwrACNGFKRy2XfLE5u8oo610zM,3n0jsj0r4QhM5wZkmmfsVLk8j45zrnAQGw08pyQ7Icu8wsyC1t,214.21,378.18
2431,2951,FTO3Zn84MavOwN9V4WsO41iZSlu6foteV6z8C9dGN03TYQcpRx,vLOaOGOxfsJ4LFWrnn7lpRvGFs7rwem2yVl1ufCupXASMVrzRT,22.76,272.29
2432,2457,NUJhZ1Xh784fLDePqDomBnyTzOxgc4jYBQvEozNb3rIJdRhw25,S4Tt99hii04QiHOW6DOIZE6cM5rDrskmgiQ8oNjyjGIhvp0RqR,125.86,687.30
2433,2726,D21vsw8w5AMX1igHzGMUFvEiBQ1AVOxsmwjIjZ2Cjs4jaPn4iv,yTpf1N2qkqw0U0lsdzjEL9p5O3z00ZsSBWtRfIsSYVwi70kEVY,499.83,530.16
2434,2505,yySWfGL0q03MDv5vTubeKKsmZFqdcmJvtSmL5yv0KFfgXwsgeV,MRP84d3nY7ViQClbboM1x6SgjntgyzEDIFO8u6tug0Jdt58oqj,290.02,110.21
2435,2636,Lp9UnbZiCjcKOodanUMkorxu8VXbZ6Hb7xcN4vcj2WpGeg18bl,5s31rgq75P7cAg4lqjzsv2Q22rnzUDcgDOKGCaTx1t0oxyGQbC,870.07,311.13
2436,2224,dGigLpzG2czNtbPSArK98Os9DYeq3scufodApN4rzoh0cPiFxp,OgV0MZn1DebjxZTIKKo9jf4SsZROh82fv9zJgbiKiNw5l1q8zN,436.00,553.09
2437,2903,X9ycaTxrDKHJbGcD6ifqL3aAbYYjKhsXJCikcMjDFw8pgm1UjD,FAkoKuuHShXJPMV16knwDPdxtOcA8hDzmyxlJczx5E6C8tqU1N,247.23,581.04
2438,2767,7FIEpuVHCBXLf59Cm544BOybunzPomzwQ64PS9R5RWTxnrTiMG,56RRraaDqvkPQbN5BHM87SjzYAjdZkQL9GSZYeNe5JXFpnPTtc,150.95,156.60
2439,2884,fzWp93nYRIHRw3JcAAcerJoYShV7S8H8grC6GOaP4rcEkGYevm,WJskME8Ve9z8xNxP2hj1wI1iuQUmhbZKLQw3ocMRzwTvsPiWhn,239.19,801.43
2440,2609,75CliAAgwZpr2bDnmxAiVq3kvuBDCxOOQNmSBsZQF9T19HS2VH,i5y1efPllCQWFJ2I5BuidwtHhwipkThsNITxJ2NypkolxzbEDj,338.83,938.97
2441,2529,Ed0s7TrxWfIjAxoN3RQaRwgQeinaeNLSZTNuJWqEu7QVXs4Ald,98aJTcpvnkTM37A4x21gRInSvS2K0iPamOMQimViFBkb4cNpyE,198.71,228.69
2442,2195,Ipb7akvkapNVFIaSFaCYBKOYgYsoE4GEqYQC5y2xsD6VwhtCVT,x2gg0PUQFkqqN0DJi22Nm3mZJEitZofLusKIIU6XsnKGjnIHdD,820.81,36.46
2443,2463,MKFcCvaCyumem4smq9biySNVEDYg5E4umXkZAbWkaPE11mzKIp,5EHG2pQZCXqbV74uRiZSiUqzcyJNTxQMQwgPhOfO1dwuXBYuJP,9.92,240.73
2444,2285,T6YucYMraXa6GppuqYZaIgdImAQMtEkm6dfLGSPf4FslkEomiK,PmxA9VPGi1q3EVPUaHHmB2v1mUEULKsofoYaVaGBi3Lmwtdqyo,114.99,310.14
2445,2692,vW6HRFvRooQsYJZUe8d6CUrBuDlokhno3ITVrVYIz7a0TAqPPV,EOVYhMFlBVwHi8oMZFTavmMZRq4Eefj0wRmK6S12GKWYYgv9Nh,307.47,190.38
2446,2831,cAm1Np16yYMfjiiKqeVUHVLZYKV7bLovnqu1O04VNaOZA48duw,OI4CsWUyfVo7UgyTnE93UoTLjN9Ryucje2zYDp1nRqOpywLdx8,103.04,912.93
2447,2970,fnc51ApWPXlUzBkMVxgUaQSyJy3p86dzRp3VlabxiLQW2CBfE7,9mMLUi1Zl5cCpZTJVlbGvo4mxe2KAjSNrKd4dt8uBzvTjc1UuI,93.59,514.98
2448,2646,tiHzGKwYUlxZo6kXYybO0MZCr7Ce0VyE6UGqt84en2CKRrLWxQ,EYUH4FYSHHJLji21E66uu6IcxFEearDqTnrB417K9OH3QLCmFj,479.67,943.63
2449,2590,QJsyanH69CPqPoUtDkunNb1f7rCE07eVt794W1qjyO3Z1PvdOt,2Wgi2xV9rJpFjCRJJpzqdKFCPhDdHUORuTu50a9PxlkMu9qbEs,718.24,599.82
2450,2644,lgcFaw5WSqjdKlEtcYzeQaL60m7QU1fCYw9nAl2JKd30TIWV1e,T4Ui3Hz7nsuJpIu2HEuQXw0ETXGvO85yNvFzHcQJ4ihOMOMrxW,204.64,564.86
2451,2014,stOLHkoFi0fSJpOhrOQ1BcYt1KePplXRzqwsE05NiQ2Svr34Qu,PD0aT6kLqlkfBKETbgGkSyBP6YlxBFHAlqtecmXnSTwdy3g3uH,428.26,648.14
2452,2209,GU2XfwkYga9bIc1sj4cr24RGa8X4QnrdPD49gZOKIz5pRvZayE,Z2A9fR66oq7esb3mTjOKAoyYesZDRDbbqVucOU5WQHooWKBRXP,436.86,840.24
2453,2791,k96kEoW4u0CJ1j6FKDJGGzZQrgZjaXBxXRZIVrdRz9PmaxGunE,PLAr2dcTgRolaYH26dVBpzwXoon1hVxzRK0H7XX44sZPYFG7cl,564.96,776.76
2454,2182,Hrmb2FpJmN66RXpowVYo7tFahziCWT7KnDkj6WB9rX91WrZ982,c0W8S9d8XeqrPa9C1onDUdw9Ndlvyw26MlVrHFES2PrhfCgZlv,432.77,584.07
2455,2710,YhizKm7pI5bNgdIn5lK14XnIiH9zK04ewVRtsSUwCPT82oauRK,zfoZPjE9oJz0wMZ1FG0HPhLhzNPmGJX69oefir0QWna5UYwXmx,291.13,490.95
2456,2582,BtyIFCBFzBuUp2zsrCLdK3Ltc9XG1jCVd8rQmaWTyx4bZGFKWF,RxNhFvXzrO6jNo5q4uzwai4x744Wpy2K54dHOnyeRcbKgKFWnm,797.18,492.80
2457,2053,NP0VR2LC2ejhZKW7spmpygAxGOuC4TcjyCJrUbHndT4eTBT2ob,sIwP20LCLrffoWvqbdJ4oDjpLDt3Uhrgt4ETd6XtJW4w6xiuNR,281.52,529.66
2458,2437,iDCrqU0hGf9BPRjmwL1MSuXXqVPa9hArItRKhO22S8VzuKrxvl,ksZuuQmznvKXK9V5PH3LGNts5UE6bDIgj1dyaTE1YV12vO5IgF,155.85,651.46
2459,2662,i1Ce5psyvsRMaflc9OnXr3ZbGsG5kXu6sO0GKzowgfcyKWgdBD,PrxWGq8OBLAInisavSdUJJMH3bCOvxCHDzgDu3Xwb4ZlASaSiM,52.67,551.96
2460,2229,MWWFY1W8uZHiZIyUuni0YDgBjPMTb3dHStJe8jzqI10IUkg32T,GTcmI3MbGVt8INNE8q723dN33s6xzxJw2AW33dL8YDcShwaJnJ,423.29,192.24
2461,2553,L1E3Zs8YCrYUggItYr9nTWl5KU4IW0E7taTI7KxxiQnnHesryC,JkNk1u8HyAEuZqJQFQo5t9JTrGK6NjShEW7PJHxo0rkWmBi4yJ,346.44,428.29
2462,2494,E63voZR0uhDIAu6PSmki1D4awXF6GlPv0f0BDe5Zwe8mlwOgEW,ISEZyqySRlHGVHiWJOMf09RI9V2vm3WCx0WZdU70ChPBMIE4tA,340.99,375.76
2463,2525,eSbS0RXPN1V8cMAzNMMQOLo3dQdpqdYbFMBFspNM9fsKmNjzvR,7qql3zZBsgFvG2Wu7OAdlbA8GeUVOEXbyoSawaokWDyc5IEO0i,305.47,189.17
2464,2126,f0E4l0gHeIla3d6oYhXcMF8S3jzF5JziUMh6HrMVRescWGxu9D,4K68TxrfNYcQZb70yk4ZvicceCwWGtMHE5OY13RdNjFljkQSON,584.89,444.84
2465,2425,ovFrMGQ6QbpLdDiK5LVLdz9JIutMfOiZ47sfnGLxi1av0xPov7,aE98djKze13OXQlWflRvtGTipYvRaGFkULgwkzYkvI9omeRz1R,394.45,79.95
2466,2404,2pWCr1Qzv9y0rbqFKPlRcVunl9HkFsjBTc1JcOMfUkeZoijWRi,43fkH3JkHzYaU11G9ODZfKOMWuZw4NoaeDy3gWEZWOse53N6yU,214.82,433.91
2467,2424,Um9awckTpRph0sy1a6Sl4o6kPQVDQexk59Tv9yW13QzELYDebF,dOOsP3Tx9vYhyi0Dw7irozIHkaQ8taV47pk7r3EOVF3rBuaaxA,435.94,864.81
2468,2175,VKq0DP7smNeJW6dzMbl9SYbjwlOQUw81mp8usHg71ZGVCfZUGq,Vz5MtFuPtQ3etNvbjEXULMfemkyHjf4YqpMkBFMxi8fFqjWEJo,647.22,474.53
2469,2282,co88bSwzl0CIBYs5AUnqjVQuloGiQcyoQIqtESOCqnoXtlkFDF,SWcrLVPPj42LFXHIiBv1qQDKlFUgWtr8A4aUoci2raJJ37vysN,822.56,36.61
2470,2414,H29l3hs6PowgOwozUs8rM4iVtp1BcobxTmKdL0niHVKQKn8gZ0,FHKFX0hrG8C8aqgvOnmMFtzgvu8uDqWg2CbDsvekTw4oBQXlCn,812.51,61.13
2471,2526,IGKjxOcR4W7vEHCBUZkDXwRfCiTXwYbzjUQfAxnXLLNQEI36d4,6bQft0nvwnZtt9EIsWtpOKXu3l03zoW8cmoCQfC3rELEce48CM,870.73,194.89
2472,2776,tsMZKaphVH5ZQO869ISG5z9wtKuDabsSpTDTvP3AXS0UtzeeC4,9ZSlINeBaBKkbTwpRHhICTbC7AmNLyMwq4QT1RYQTokSiSEQDq,80.74,709.50
2473,2873,VmYbzCGpCC2k2f1IKqCTlPGOeyByHDa3VE1B9FH9jjUYpmEMw5,0S9HMjDIGSayEPlpEf6iY6eLFwxde8CZAqne802CSGNniM3T9b,396.35,204.12
2474,2118,hg2MbyiOb9dQVTOrVt1QOflGiNcod3Xkk96xSjqmNLv3MarUEf,512gBsNKTgnAxN6YMe6Uc1ZOsmA1q6b5P53EIvZO0M5V7miFGb,429.60,747.25
2475,2744,puL6CZsY0fbDASEO6HC7IuLwQ71yRtoKK9iNRmBqN5aoqdRgtI,pdiV1Mhac52B5HgbqYSPmtqON7pOkZyKK6AVabp8nZtL12BkGI,666.87,414.03
2476,2359,fP2rGf7wDIq5kDDmCrPZzwaXCyd4qxSyZYVIIlAz3e3661h9cr,A2sMGYP9fu0XpcLIjfSoYOcEal5VCofKPbuH7qeNJ6alsiYXuQ,458.58,890.20
2477,2862,ldz760aBRRf11IszzXZmYR2dO1t3bBqHwjwMIUIMdyJWH5NX6F,qTkNKKXzBRmfEYkY9QyfvYwKy8gmr5pT6CU5RLvDEDUR6Tp5uU,281.04,51.54
2478,2187,rw9qKFiLOt4nE7vdLQiu3Z8gm4eZ7XBHC0zdVndzEks95emzW3,pYlVRH5ehN2q4J8tHWrP7k2btCbcdHjzEQ4U0FuCBL1dOCFNH6,467.06,489.69
2479,2927,YnCCKhwBdNp558fHBqiYh6a0wNl9yxleIBXEYcVPcIU19HqOuQ,xGmKtjPEcfOn7U3fuyNtsv8auBHl87QfzsfboDGgaB8Oumz5TE,996.42,871.11
2480,2641,5ZiJ0FduKMoG33RSr5vEhvi4bD7StqGIYaEwnKr4C56bYQ6n7p,Bs2lA66tQ78DVPxcB9uPnRnBUTILtSHccUnPNiTUCvoXGPankP,415.80,365.99
2481,2905,3tQT2Bo1r97AmzMceJ67WDoKgYCZIj2ww1Dzrc0tYDG1S2ZJpx,eAfKvcO9ZLuKfTr8SaAa5k0i0hdkf3skf7ZAYPj4I71QWOxp04,461.97,56.75
2482,2975,W3msYEvtqKDiJrv9mf6PabfHzvyhkmOyctb2sp3tw72xDqNPQR,Ity1KHytlDkRcKoHWnJMbGuDfvOH4CF6E6hbumfcCsx5GYOkS4,614.05,584.73
2483,2808,hKXkSNUKjtQmLtWeqKx9ItAeMPberIiEqO5g3CHo32oc88NP18,LoYNqCIt3MMDUrwdmo9pEooN46vk3EDLGakfNKxbsUC3nHuTJZ,24.17,2.57
2484,2778,l4vX1CJcTqhLldXypQAIhNS0RmBGpNjtuUMBD6lEmNsYnObrkE,fJxuCOPWTClCqpidebHB3Efql0x388PgvLfAATZENyFElanCZ9,577.43,371.87
2485,2633,bHgW1ssoYAHRASz75nvJpTRX39hCZrPyp85J9xVhrg1Ya2NuHo,DNtDhnZvPbnoF0yVBgoheeuzAsQmJmjAQfLVR3Le4PJLCG2qUS,517.50,913.91
2486,2103,7bREsv4hznk5hcBHbuJZ58E9F1fyaSOpRP02vi9zCnUMz4sSZr,RFVzYT4TQSvVlzCpOO6Gu30o9mvzP5zSH7j9sTQbw6vazpMO29,968.42,273.57
2487,2172,0Cn8ERxynlCyerNi9y4eXSwr8AQAkV0QOFinYT8nTnSgFh93S7,wLFBiYU1l9fKAgwWMVFrfdecXLrYhzkHPDpbrG2RvABmMGOTSm,836.54,372.23
2488,2235,tkelTLHkXjyVWiLSEGlHEKrttk4p7XTFdEhG9WSHBAIxnl6J5E,5OUUp1DrFDLQPoXBhDlOvPNH92VMngILsvqNgI8kqSukIQfDB1,433.38,467.71
2489,2524,sGTxFzSL0K9ZhF5m29dKgBtu6JaT1IphYEH5XcErRhW1Mo3jKC,hsREpUt7gyCYABxhiIVYduC9MB9afGFHovyQfPe2wtSdSR6tQi,954.81,644.27
2490,2195,nf8imK8KsxHSOu88iKeDIS2z9HEdNvdwvgT5mCajCILrVLASjT,L8FByGdOrOdkxN7Uw33kFXL4Uz8cysSH5BEqH11FMjRHxOZibV,555.88,201.70
2491,2991,IAM2UCSYeWUebtBhv4IPvmLleVy8riYGaMTxQWRO4YLai6Itxi,5iR9kQ5qM8KH7OCS7dUDFhhwplvuDiYwQCK7PSYngdiDUxcHMf,270.60,551.91
2492,2789,267NBHtBHjMapCH5XRVhlbOwTx28tpKNKvIWEmO8KhcbsL1Zm5,lHgurH4OsXY3rfoNwfQZ8YVlqnnveKWZuRwiiUKmJ14EwnkwUF,181.52,726.11
2493,2014,11yvLT9bqrotex0w8MbeFbLVIkcfpa5vS6srkGznfIWTM5mXYi,oVnqifEidVkhOSGEy2UdEEFrwJ68F2J0sxLEUJHIIobepJ8PSb,72.80,516.10
2494,2161,nDuzBF9nXxZ7hTPxZwCS2KeYzQr7pQVlETJg5IP92FgmGSvmbR,eSux81tRi5vQ8L7sXP2ZWiA6F0M2Z7Lbg27FjsUeFeghaKtfTw,282.92,936.45
2495,2862,GH2GjqkAnh3gEnPqWpZR47r9qUL6x10GKPSCbGPaprDWoejaNZ,Eg0ewrJOOtXUwhlqk99iNHyzImPrKUBWdagTpsOUmyWilJT7yb,301.26,143.32
2496,2599,kNTADIT1U5iC8LKFlDo26I86hBQ2ffgnqaGcCV2I5oeABTqqMz,3Fu84egPh7eDPatdxriaIYmW4jBgPWXT2neDytDWFwsOjxU9lT,575.17,351.48
2497,2187,len48dVVQIXY4bUQdv7XJ7d0wtL6WNKSVA2SGUbvT1e86Wch1B,Gel6KKUcbVCdknRglPzIMFEuMlpDGNAQUEdtFgrpVbqzOKcEta,913.97,914.74
2498,2021,ID6xQbBfBvILlzD9XH0Jhy4mygHgUnmteXc1m0UTXjoFOn6i3p,bxTd0RkvCDHyOyJm6DjD0f4t8Itw3u4mJPludLZBr8nX14AeoY,777.46,223.38
2499,2247,iwI8iIVVlrl2gwiRbiZMPRMilX06dY0Ze5iYeU7PCZWZhRwgKE,3WuGm70K9Y7iG4vnaswD8RP4HapxR4uA9Mw88y9b4WzvNKIa2o,183.04,320.01
2500,2621,4w61TxtqqsTOBXF68xC2uRDQb4s6MczR9dsUcdSHGHccFioKwd,C9Oa0pNoH4OuQ8MULwaFLCVKEtVrapTGCIxLh3uhyPYyLyuRzM,994.17,441.43
2501,2433,zhyE6h2TwfBIPFp56cOWvNgaR3gMBV7o04cFRtpj6Wzgu2D1E2,KS88UWEMrTBUtWCerwPvGAgLLuR7uBOUE1RWTEQldBUIsTHasu,194.69,212.54
2502,2371,v45y9mATQALESPmH8xXeEb77Ozl0jyaUK6iSRZbPj0ySqTddkP,OjNLu69aXbRFtU3DTiOf7qXEK719FXMpkHb5iLUnh9Gdgk5Lrb,741.60,773.73
2503,2899,au2t1wqv0rc92nJY4AvhtLNdi6CfJeWHaW1dKKnha8tgGFlzKD,4YrOr0PfivMMmA8uJZ3UqbdnYrFjPewQYfyjEaG0fpAnQPyNlW,24.41,196.72
2504,2622,ErWarqpLvaMTq57bHJln5CSPliySnlHZ3LcK0SOMQd0LVJNS6I,6cO20sgaeYvWBFJQek26brefUdY3zRGCM4Qq5w4PQe8ZOtUrj9,754.92,973.62
2505,2699,aw70Hvbz3XZkZbxqsStHx1NLDU2F14VGMqks7BzeAINvAyOD7I,bR83k3szC6rbjLsbrKQHNlMEw5OxPrgYu22GkdI2ZtlxlEh4og,392.11,43.73
2506,2643,fVeF0FL4cBmbVdLGrqxV8dP3Q7O18RP0ArGd099CLPL1XvRqry,6EPTEOkbiXBjd4NN3uK7l3a4GVYXshtDvqSuuYvJQisLEubNjl,38.14,649.93
2507,2896,8fJImuZU1knzAZhyzKIqutglLwW4ypeEOH6IibPz2mEVhdiyqP,3zxriv5vESSyq96PBxI7cQEltfmgOBHtFUDcXWwtmnssznQgvj,135.66,720.35
2508,2409,yYPaAd5pdG31LZD5G8jNC3DG6FEsE1YHF6BzbhbcwhI2a4GxOu,AQ5T2J4EjwUBZhGN5IORA0tzrMHekxBYjzBKpXypvA6paGnlJV,773.89,378.91
2509,2798,nsnr9lXBhECrUADEXDOvVBF0oLCGzN34hzuTdGLPwrsAi9MSbQ,WS4K7K5CiFEcIhPjnziDtLV65Q67lseLUj8U8egOAT65kX3gAM,405.12,966.40
2510,2746,KcWMhd3hOE6oKSUQnFol6toiFMVaTFxF0eH5MjjdqPGARwcBOF,4rWMLiMdBT9rFNnqCXCHpI0eUp4rlXOaQmGmPhF9DkjcJOg9IE,613.94,478.49
2511,2972,GBpW8YQhddbVvyVmmIP4jGMIG54tNRwxrIQacJa6Q7IAryaNYJ,wXEi4BVQ6ipc34H6LyEAJuVfEoImCEMzGQLEoQaWxSuSWjegCF,384.13,618.65
2512,2500,CABPxjsisAqXUwL6ZIeCohwSeqvtGpoPxPjaqGwCYpny6yorID,LwlCcx5H61KOmMPbrLVEglf2g79OnoU4K9p9bTOMzZjG77ktRX,311.56,283.45
2513,2810,Uvl3XjrD6QsONO3GCNxvJaoikXvjM6ACvAEwKlDGpjEpBPog9A,9tLgk1e72Ph02nHyEzDKhViRaDsFmDjJzEYF1vjTq9cuo83jqf,583.75,553.46
2514,2313,3ZLZMYO4PsNm7tpNTyiZ7jLLwGHznH2HiXcTqHsDLCvhyXz4m0,2ze8nHxOLB5QaKKhomcDVkzWmrqz5wBSmnUTYK4f5J9ROJ1SMF,328.01,892.11
2515,2661,o4iioF4eZ8tmCBhHKHYETaoVhI9t6pUiiIQgP65XB2qR3xzO6C,szxTpTHZjiLxmFgjTvUDdkbcvXZ7VIJDKVRVpntwPn7jDgm9NV,372.43,680.81
2516,2350,1cXmvkk1y1zCRgXH86ORHNLoXst72ctq0nJoDvSJbiAB7atHxc,WnpmICyFKI1mXXANSdBGLrAHYHaf7BpklXMnNjhOSfCcE3jWdZ,815.68,128.27
2517,2198,oruOU38PHRJ1Hcm5QYBMSkJNlbL1FqQ7dBh6fGuqW2XoaYWNMW,hmpMVwyE6QmsL4g8Qrw1V94dPNjIiJ8Ff1ey6eSoLYnVVRhWNs,221.60,316.89
2518,2041,pSLWZReox0HhAREMbtgEqwe4JP7lAy9YGdyhVwpaxnDMIiNSVq,alwBeljznN88W0ldLSDd9MzzkI2iQ3c2AauFpOza51MYfY2KUB,413.59,989.19
2519,2352,1TEuJkcjocIfdQVVmoEdgxqThEVCWZp4HPfklWBQOxRb1xJXRI,HuIi02fOYF6Zw5rHaUfiMwFhtnhF60IviEYf8gcbwQRkA9VyHv,339.26,722.76
2520,2101,37oemNSWBR9OkQLloGcSetA14UTqqEhhH9QtDNwbFOpj0om34I,Hh8VyItNkbgvwFcTCGhBE9OdwQKeli5n5lmo1Wj8qmnZr4KzJf,288.05,353.75
2521,2878,N9kqMF0pE9gwW4oaqout4U7JECAriyurOkcQVDfMUYbjsSZBNa,vH3NudDBdYlEatfJAl5lvnXXcGTu1yzctkF0V7FWq3aV4lbMr6,671.05,792.32
2522,2742,udZ15Y6Fpl6avzKJ4DnaE36M8IWzx3ot8PPxpxJfgCJ0JuUwEd,e2OOheCo7wbEObO8Wn7EmJhnSwrOAqSsON5FJG0vcElxxOc2Y8,372.37,932.49
2523,2333,JXoHGHFnGpWbbSjpPciY6nOB4af06jghw5UU6xzT40eR7OMDrW,nalEgBgLNtammyMb3gThCfyH0i9P2JomgTpMuLKJV6NPcxjjqD,203.47,731.78
2524,2135,obyw4ZPK6BxVLpOICbQWg0NjwgQ0Z7EqjVYs527ZUKhlBbgsh6,FTOAldYG7Fp2oxYqXX89PSbixAX3XBLfpA36gdmgRhdTu03xcV,125.97,6.52
2525,2892,CBPKa8HaxU623XXTZb6iawpPE7JBGBBniTSkTPqQv3B9Hkdkm7,RXVUeTfgUo1PbLMZ2PeLFzobopJ5fyX5ig1A2v1KdQ9UofZj4r,276.03,440.19
2526,2984,SjEnB8457op02sYKYLYRNPxhvXEvT7fgGGz4BkseKmFp73k0g7,9pDqghDQorhy2ASLbPO442d0UvYWu85EBCVsY650NkYsjdF0Ni,775.54,22.22
2527,2999,sgPMeoEaLJPnjzNzjYj55aEfld4tpEKot9EOQSLzsyXfKE223x,ATxNzuwEkjnO5hluWZ8oBREBJ1It1oe5wJ2kbVz2caecznI5Gh,428.72,442.13
2528,2378,F1kZU1VFDwzNnWGJSx3gYNLAqrCoLftNkgPcIdOd49BcjGV6ur,X0mkF5oBi3YAb3a309aXePKd871LxgmeCt3WZnDacMVlx4IQdr,225.03,733.30
